Date,Open,High,Low,Close,Volume
2020-04-09,194.0,197.23,191.45,193.93,11395152
2020-04-13,193.85,193.85,186.08,189.0,8330816
2020-04-14,193.2,194.16,190.82,192.5,7605077
2020-04-15,188.56,189.59,187.47,188.57,6816514
2020-04-16,188.9,188.99,185.8,187.88,6976534
2020-04-17,192.89,192.9,189.02,191.1,9333280
2020-04-20,188.72,189.35,187.3,188.75,7185127
2020-04-21,184.23,185.78,183.28,183.48,6268158
2020-04-22,186.46,187.37,185.34,186.98,5945045
2020-04-23,186.99,187.35,184.5,185.63,6712906
2020-04-24,187.08,187.28,184.42,186.4,5851255
2020-04-27,187.78,189.37,186.35,187.54,6880600
2020-04-28,190.54,191.0,187.0,187.63,6448125
2020-04-29,190.64,192.68,188.93,189.97,8388083
2020-04-30,188.15,189.87,186.71,187.36,8881581
2020-05-01,185.4,185.89,181.64,183.01,8106335
2020-05-04,179.78,180.36,176.34,177.95,9743231
2020-05-05,180.045,180.23,175.93,176.03,9407880
2020-05-06,176.94,177.04,172.2,172.38,9501416
2020-05-07,173.4,175.38,173.05,173.79,7266513
2020-05-08,176.81,177.26,174.28,176.95,6259345
2020-05-11,175.23,175.96,173.61,174.49,10521569
2020-05-12,175.2,175.715,172.4,172.81,6941042
2020-05-13,172.02,172.61,169.44,170.57,10822831
2020-05-14,168.8,171.4,167.04,171.2,7563209
2020-05-15,169.82,170.66,168.52,169.1,6745504
2020-05-18,174.0,176.87,172.309,175.46,8097060
2020-05-19,174.12,174.87,172.34,172.55,5954291
2020-05-20,174.61,176.87,174.29,176.3,5839457
2020-05-21,175.74,176.65,174.47,174.7,4433084
2020-05-22,174.86,175.12,173.21,175.03,3978954
2020-05-26,179.99,181.69,178.68,180.34,7767514
2020-05-27,184.83,185.98,183.8,185.7,7762074
2020-05-28,187.24,187.28,183.92,185.13,6727769
2020-05-29,183.12,186.0,182.53,185.77,13145379
2020-06-01,185.51,185.71,183.185,183.84,5935647
2020-06-02,184.02,186.44,183.99,185.94,6435121
2020-06-03,188.7,191.62,187.81,190.56,7022816
2020-06-04,190.41,192.11,189.69,192.0,6195992
2020-06-05,197.9,201.49,196.22,200.6,11064200
2020-06-08,202.34,203.33,199.56,201.3,7318559
2020-06-09,197.27,198.79,195.83,196.13,8392543
2020-06-10,196.0,196.34,191.25,191.51,7933984
